"","Term","ego","alter","agreeEgo","agreeAlter","empathyEgo","empathyAlter","socialemotionallityEgo","socialemotionallityAlter","needtobelongEgo","needtobelongAlter","loneEgo","inEgo","outEgo","inEgo_liked","outEgo_liked","loneAlter","inAlter","outAlter","inAlter_liked","outAlter_liked","loneBinEgo","loneBinAlter","recp","n","recpSum","recpPer"
"121","Fall 2019",1167,2560,5.5,4.5,6.090909091,5.909090909,1.875,3.125,5.125,5.75,0.804030177917338,0.001268392,0.00152207,0,0.00152207,0.264252204189066,0.00152207,0.00152207,0.000761035,0.000761035,"L","NL",1,6,3,0.5
"122","Fall 2019",1167,2777,5.5,5.5,6.090909091,5.636363636,1.875,3.875,5.125,3.625,0.804030177917338,0.001268392,0.00152207,0,0.00152207,-0.968234569903326,0.001775748,0.00152207,0.000507357,0.001268392,"L","NL",1,6,3,0.5
"123","Fall 2019",1167,3553,5.5,6,6.090909091,6.363636364,1.875,4.625,5.125,3.125,0.804030177917338,0.001268392,0.00152207,0,0.00152207,0.264252204189066,0.001014713,0.00152207,0,0,"L","NL",1,6,3,0.5
"124","Fall 2019",1182,3644,2.5,4,4.636363636,3.272727273,1.875,4.5,2.5,4.875,-1.58819661196698,0.000253678,0.00152207,0.000253678,0,0.880495591235262,0.000507357,0.000507357,0,0.000507357,"NL","L",1,6,1,0.166666666666667
"125","Fall 2019",1182,1846,2.5,NA,4.636363636,NA,1.875,NA,2.5,NA,-1.58819661196698,0.000253678,0.00152207,0.000253678,0,NA,NA,NA,NA,NA,"NL",NA,0,6,1,0.166666666666667
"126","Fall 2019",1182,5636,2.5,NA,4.636363636,NA,1.875,NA,2.5,NA,-1.58819661196698,0.000253678,0.00152207,0.000253678,0,NA,NA,NA,NA,NA,"NL",NA,0,6,1,0.166666666666667
"127","Fall 2019",1182,6019,2.5,NA,4.636363636,NA,1.875,NA,2.5,NA,-1.58819661196698,0.000253678,0.00152207,0.000253678,0,NA,NA,NA,NA,NA,"NL",NA,0,6,1,0.166666666666667
"128","Fall 2019",1182,2650,2.5,NA,4.636363636,NA,1.875,NA,2.5,NA,-1.58819661196698,0.000253678,0.00152207,0.000253678,0,NA,NA,NA,NA,NA,"NL",NA,0,6,1,0.166666666666667
"129","Fall 2019",1182,5321,2.5,NA,4.636363636,NA,1.875,NA,2.5,NA,-1.58819661196698,0.000253678,0.00152207,0.000253678,0,NA,NA,NA,NA,NA,"NL",NA,0,6,1,0.166666666666667
"130","Fall 2019",1192,4805,6,NA,6.090909091,NA,4.75,NA,4.875,NA,0.205973480446258,0.000507357,0.000761035,0.000253678,0.000761035,NA,NA,NA,NA,NA,"NL",NA,0,3,1,0.333333333333333
"131","Fall 2019",1192,6254,6,5,6.090909091,5.636363636,4.75,4.375,4.875,5.75,0.205973480446258,0.000507357,0.000761035,0.000253678,0.000761035,0.264252204189066,0.002029427,0.00152207,0.001014713,0.000761035,"NL","NL",0,3,1,0.333333333333333
"132","Fall 2019",1192,6435,6,6,6.090909091,6.636363636,4.75,5.125,4.875,3,0.205973480446258,0.000507357,0.000761035,0.000253678,0.000761035,-1.58447795694952,0.000761035,0.00152207,0,0.000507357,"NL","NL",1,3,1,0.333333333333333
"133","Fall 2019",1202,3126,4.5,4,5.727272727,5,3.375,4.875,5.875,4.5,0.804030177917338,0.001014713,0.00152207,0.000253678,0.000507357,-0.35199118285713,0.000761035,0.001014713,0.000253678,0.000253678,"L","NL",1,6,3,0.5
"134","Fall 2019",1202,6611,4.5,4,5.727272727,4,3.375,4.5,5.875,4,0.804030177917338,0.001014713,0.00152207,0.000253678,0.000507357,-1.58447795694952,0.001014713,0.00152207,0.000253678,0.00152207,"L","NL",1,6,3,0.5
"135","Fall 2019",1202,2255,4.5,NA,5.727272727,NA,3.375,NA,5.875,NA,0.804030177917338,0.001014713,0.00152207,0.000253678,0.000507357,NA,NA,NA,NA,NA,"L",NA,0,6,3,0.5
"136","Fall 2019",1202,6127,4.5,NA,5.727272727,NA,3.375,NA,5.875,NA,0.804030177917338,0.001014713,0.00152207,0.000253678,0.000507357,NA,NA,NA,NA,NA,"L",NA,0,6,3,0.5
"137","Fall 2019",1202,5089,4.5,4.5,5.727272727,6,3.375,5.625,5.875,4.625,0.804030177917338,0.001014713,0.00152207,0.000253678,0.000507357,-0.968234569903326,0.000761035,0.00152207,0.000761035,0.000761035,"L","NL",1,6,3,0.5
"138","Fall 2019",1202,5473,4.5,NA,5.727272727,NA,3.375,NA,5.875,NA,0.804030177917338,0.001014713,0.00152207,0.000253678,0.000507357,NA,NA,NA,NA,NA,"L",NA,0,6,3,0.5
"139","Fall 2019",1214,3003,4.5,4,5.818181818,6.181818182,5,5.875,2.75,4.375,-1.58819661196698,0.000253678,0.00152207,0,0.000507357,1.49673897828146,0.000507357,0.001268392,0.000253678,0.000253678,"NL","L",1,6,1,0.166666666666667
"140","Fall 2019",1214,5795,4.5,NA,5.818181818,NA,5,NA,2.75,NA,-1.58819661196698,0.000253678,0.00152207,0,0.000507357,NA,NA,NA,NA,NA,"NL",NA,0,6,1,0.166666666666667
"141","Fall 2019",1214,1134,4.5,5.5,5.818181818,5.090909091,5,1.875,2.75,5.625,-1.58819661196698,0.000253678,0.00152207,0,0.000507357,0.264252204189066,0.001268392,0.00152207,0.000507357,0.000507357,"NL","NL",0,6,1,0.166666666666667
"142","Fall 2019",1214,2979,4.5,6.5,5.818181818,5.909090909,5,7,2.75,6.125,-1.58819661196698,0.000253678,0.00152207,0,0.000507357,0.880495591235262,0.002029427,0.00152207,0.000253678,0.001268392,"NL","L",0,6,1,0.166666666666667
"143","Fall 2019",1214,7316,4.5,NA,5.818181818,NA,5,NA,2.75,NA,-1.58819661196698,0.000253678,0.00152207,0,0.000507357,NA,NA,NA,NA,NA,"NL",NA,0,6,1,0.166666666666667
"144","Fall 2019",1214,6170,4.5,3.5,5.818181818,4.818181818,5,5.375,2.75,5.125,-1.58819661196698,0.000253678,0.00152207,0,0.000507357,-0.35199118285713,0.000253678,0.001268392,0,0,"NL","NL",0,6,1,0.166666666666667
"145","Fall 2019",1224,4922,6,NA,6.090909091,NA,2.875,NA,5.125,NA,2.0001435728595,0.000507357,0.00152207,0,0.001268392,NA,NA,NA,NA,NA,"L",NA,0,6,2,0.333333333333333
"146","Fall 2019",1224,7553,6,NA,6.090909091,NA,2.875,NA,5.125,NA,2.0001435728595,0.000507357,0.00152207,0,0.001268392,NA,NA,NA,NA,NA,"L",NA,0,6,2,0.333333333333333
"147","Fall 2019",1224,4723,6,6,6.090909091,5.727272727,2.875,3.125,5.125,4.75,2.0001435728595,0.000507357,0.00152207,0,0.001268392,-0.968234569903326,0.000761035,0.000761035,0,0.001268392,"L","NL",1,6,2,0.333333333333333
"148","Fall 2019",1224,1732,6,NA,6.090909091,NA,2.875,NA,5.125,NA,2.0001435728595,0.000507357,0.00152207,0,0.001268392,NA,NA,NA,NA,NA,"L",NA,0,6,2,0.333333333333333
"149","Fall 2019",1224,6615,6,5,6.090909091,6,2.875,4,5.125,3.625,2.0001435728595,0.000507357,0.00152207,0,0.001268392,-1.58447795694952,0.000761035,0.00152207,0,0.00152207,"L","NL",0,6,2,0.333333333333333
"150","Fall 2019",1224,1823,6,4,6.090909091,4.636363636,2.875,4.625,5.125,5.25,2.0001435728595,0.000507357,0.00152207,0,0.001268392,0.880495591235262,0.000761035,0.001268392,0,0.001268392,"L","L",1,6,2,0.333333333333333
"151","Fall 2019",1229,4135,3.5,7,5.727272727,6.909090909,6,6.375,4.375,4.125,-1.58819661196698,0.000507357,0.001014713,0.000253678,0.000253678,-0.35199118285713,0.00152207,0.00152207,0,0.000253678,"NL","NL",0,4,1,0.25
"152","Fall 2019",1229,7178,3.5,NA,5.727272727,NA,6,NA,4.375,NA,-1.58819661196698,0.000507357,0.001014713,0.000253678,0.000253678,NA,NA,NA,NA,NA,"NL",NA,0,4,1,0.25
"153","Fall 2019",1229,1565,3.5,NA,5.727272727,NA,6,NA,4.375,NA,-1.58819661196698,0.000507357,0.001014713,0.000253678,0.000253678,NA,NA,NA,NA,NA,"NL",NA,0,4,1,0.25
"154","Fall 2019",1229,2506,3.5,6.5,5.727272727,6.636363636,6,7,4.375,4.125,-1.58819661196698,0.000507357,0.001014713,0.000253678,0.000253678,-1.58447795694952,0.001014713,0.00152207,0.001775748,0.001014713,"NL","NL",1,4,1,0.25
"155","Fall 2019",1236,4770,5,5.5,5.545454545,5.181818182,4.375,1.625,5.25,6.125,-0.392083217024822,0.001014713,0.001268392,0.000253678,0.000761035,-1.58447795694952,0.001014713,0.00152207,0,0.000507357,"NL","NL",1,5,3,0.6
"156","Fall 2019",1236,5212,5,NA,5.545454545,NA,4.375,NA,5.25,NA,-0.392083217024822,0.001014713,0.001268392,0.000253678,0.000761035,NA,NA,NA,NA,NA,"NL",NA,0,5,3,0.6
"157","Fall 2019",1236,6669,5,NA,5.545454545,NA,4.375,NA,5.25,NA,-0.392083217024822,0.001014713,0.001268392,0.000253678,0.000761035,NA,NA,NA,NA,NA,"NL",NA,0,5,3,0.6
"158","Fall 2019",1236,2476,5,4,5.545454545,5.818181818,4.375,5.75,5.25,5,-0.392083217024822,0.001014713,0.001268392,0.000253678,0.000761035,2.11298236532765,0.000761035,0.00152207,0,0.000253678,"NL","L",1,5,3,0.6
"159","Fall 2019",1236,6004,5,5,5.545454545,6.363636364,4.375,6,5.25,5.75,-0.392083217024822,0.001014713,0.001268392,0.000253678,0.000761035,-0.968234569903326,0.001268392,0.001268392,0.000507357,0.000761035,"NL","NL",1,5,3,0.6
"160","Fall 2019",1243,6515,4,6,5.454545455,5.727272727,3.5,6,4.875,4.125,1.40208687538842,0.001014713,0.001014713,0,0,-0.35199118285713,0.001014713,0.00152207,0.000253678,0,"L","NL",1,4,2,0.5
"161","Fall 2019",1243,7617,4,5,5.454545455,5.727272727,3.5,3.25,4.875,4.75,1.40208687538842,0.001014713,0.001014713,0,0,0.264252204189066,0.001014713,0.001014713,0,0.000507357,"L","NL",1,4,2,0.5
"162","Fall 2019",1243,4904,4,NA,5.454545455,NA,3.5,NA,4.875,NA,1.40208687538842,0.001014713,0.001014713,0,0,NA,NA,NA,NA,NA,"L",NA,0,4,2,0.5
"163","Fall 2019",1243,5630,4,NA,5.454545455,NA,3.5,NA,4.875,NA,1.40208687538842,0.001014713,0.001014713,0,0,NA,NA,NA,NA,NA,"L",NA,0,4,2,0.5
"164","Fall 2019",1262,4734,3,NA,3.818181818,NA,4.625,NA,2.875,NA,-0.392083217024822,0.000761035,0.00152207,0.000253678,0.000761035,NA,NA,NA,NA,NA,"NL",NA,0,6,2,0.333333333333333
"165","Fall 2019",1262,7649,3,3.5,3.818181818,4.363636364,4.625,6.125,2.875,4.75,-0.392083217024822,0.000761035,0.00152207,0.000253678,0.000761035,0.264252204189066,0.000507357,0.00152207,0,0.00152207,"NL","NL",1,6,2,0.333333333333333
"166","Fall 2019",1262,3378,3,4.5,3.818181818,5.818181818,4.625,5.625,2.875,3.875,-0.392083217024822,0.000761035,0.00152207,0.000253678,0.000761035,0.264252204189066,0.001014713,0.001014713,0,0.000761035,"NL","NL",1,6,2,0.333333333333333
"167","Fall 2019",1262,8050,3,4,3.818181818,6.090909091,4.625,6.125,2.875,6.25,-0.392083217024822,0.000761035,0.00152207,0.000253678,0.000761035,1.49673897828146,0.000761035,0.001014713,0,0,"NL","L",0,6,2,0.333333333333333
"168","Fall 2019",1262,4999,3,NA,3.818181818,NA,4.625,NA,2.875,NA,-0.392083217024822,0.000761035,0.00152207,0.000253678,0.000761035,NA,NA,NA,NA,NA,"NL",NA,0,6,2,0.333333333333333
"169","Fall 2019",1262,4686,3,4,3.818181818,5.363636364,4.625,2.75,2.875,4.25,-0.392083217024822,0.000761035,0.00152207,0.000253678,0.000761035,0.264252204189066,0.000507357,0.000507357,0,0.000253678,"NL","NL",0,6,2,0.333333333333333
"170","Fall 2019",1264,4076,4.5,NA,4.636363636,NA,3.875,NA,3.75,NA,0.804030177917338,0,0.00152207,0,0.000253678,NA,NA,NA,NA,NA,"L",NA,0,6,0,0
"171","Fall 2019",1264,3251,4.5,NA,4.636363636,NA,3.875,NA,3.75,NA,0.804030177917338,0,0.00152207,0,0.000253678,NA,NA,NA,NA,NA,"L",NA,0,6,0,0
"172","Fall 2019",1264,1546,4.5,NA,4.636363636,NA,3.875,NA,3.75,NA,0.804030177917338,0,0.00152207,0,0.000253678,NA,NA,NA,NA,NA,"L",NA,0,6,0,0
"173","Fall 2019",1264,1380,4.5,NA,4.636363636,NA,3.875,NA,3.75,NA,0.804030177917338,0,0.00152207,0,0.000253678,NA,NA,NA,NA,NA,"L",NA,0,6,0,0
"174","Fall 2019",1264,1942,4.5,NA,4.636363636,NA,3.875,NA,3.75,NA,0.804030177917338,0,0.00152207,0,0.000253678,NA,NA,NA,NA,NA,"L",NA,0,6,0,0
"175","Fall 2019",1264,3929,4.5,NA,4.636363636,NA,3.875,NA,3.75,NA,0.804030177917338,0,0.00152207,0,0.000253678,NA,NA,NA,NA,NA,"L",NA,0,6,0,0
"176","Fall 2019",1276,4390,6,4,6.363636364,5.727272727,7,2.75,5.75,2.25,-0.392083217024822,0.001014713,0.000761035,0.000761035,0.001268392,1.49673897828146,0.001014713,0.001014713,0.000507357,0.000507357,"NL","L",1,3,3,1
"177","Fall 2019",1276,3876,6,3,6.363636364,5.545454545,7,6,5.75,4.5,-0.392083217024822,0.001014713,0.000761035,0.000761035,0.001268392,-0.968234569903326,0.00152207,0.00152207,0.000253678,0.000761035,"NL","NL",1,3,3,1
"178","Fall 2019",1276,3075,6,4,6.363636364,5.909090909,7,5.25,5.75,5.375,-0.392083217024822,0.001014713,0.000761035,0.000761035,0.001268392,2.11298236532765,0.00152207,0.00152207,0.000253678,0.00152207,"NL","L",1,3,3,1
"179","Fall 2019",1278,2731,5.5,6.5,6,6.090909091,4,5.25,3.5,5.375,-0.990139914495902,0.001014713,0.00152207,0.001014713,0.001014713,-1.58447795694952,0.001268392,0.001268392,0.00152207,0.000507357,"NL","NL",1,6,4,0.666666666666667
"180","Fall 2019",1278,7380,5.5,2.5,6,4.818181818,4,6.75,3.5,6.625,-0.990139914495902,0.001014713,0.00152207,0.001014713,0.001014713,-1.58447795694952,0.001014713,0.00152207,0.000253678,0.001014713,"NL","NL",1,6,4,0.666666666666667
"181","Fall 2019",1278,2142,5.5,6,6,4.545454545,4,3.375,3.5,4.375,-0.990139914495902,0.001014713,0.00152207,0.001014713,0.001014713,-0.968234569903326,0.001268392,0.00152207,0,0.000761035,"NL","NL",1,6,4,0.666666666666667
"182","Fall 2019",1278,4866,5.5,5,6,5.909090909,4,3.5,3.5,2.375,-0.990139914495902,0.001014713,0.00152207,0.001014713,0.001014713,-1.58447795694952,0.001268392,0.00152207,0.000507357,0.00152207,"NL","NL",1,6,4,0.666666666666667
"183","Fall 2019",1278,4056,5.5,NA,6,NA,4,NA,3.5,NA,-0.990139914495902,0.001014713,0.00152207,0.001014713,0.001014713,NA,NA,NA,NA,NA,"NL",NA,0,6,4,0.666666666666667
"184","Fall 2019",1278,3673,5.5,3,6,5.363636364,4,3.5,3.5,5,-0.990139914495902,0.001014713,0.00152207,0.001014713,0.001014713,-0.35199118285713,0.000507357,0.001268392,0.001014713,0.000253678,"NL","NL",0,6,4,0.666666666666667
"185","Fall 2019",1282,3024,6,3.5,5.909090909,6.727272727,2,3.625,3.5,5,0.205973480446258,0.000253678,0.000761035,0,0.001268392,0.264252204189066,0.001268392,0.00152207,0.001014713,0.001014713,"NL","NL",0,3,1,0.333333333333333
"186","Fall 2019",1282,5558,6,6.5,5.909090909,6.545454545,2,4.875,3.5,5.375,0.205973480446258,0.000253678,0.000761035,0,0.001268392,1.49673897828146,0.00152207,0.000761035,0.001014713,0.000507357,"NL","L",0,3,1,0.333333333333333
"187","Fall 2019",1282,7286,6,4.5,5.909090909,6.545454545,2,5,3.5,4.5,0.205973480446258,0.000253678,0.000761035,0,0.001268392,-0.35199118285713,0.000253678,0.00152207,0.000253678,0.000761035,"NL","NL",1,3,1,0.333333333333333
"188","Fall 2019",1284,1388,3,5,5.545454545,6.545454545,1.375,2.875,3,6.875,0.205973480446258,0.000507357,0.00152207,0.000507357,0.000253678,1.49673897828146,0.000253678,0.000761035,0,0.000507357,"NL","L",1,6,2,0.333333333333333
"189","Fall 2019",1284,2903,3,5.5,5.545454545,6,1.375,6.375,3,1.875,0.205973480446258,0.000507357,0.00152207,0.000507357,0.000253678,-0.35199118285713,0.00152207,0.00152207,0.002283105,0.000761035,"NL","NL",0,6,2,0.333333333333333
"190","Fall 2019",1284,5985,3,5,5.545454545,5,1.375,3.75,3,3.875,0.205973480446258,0.000507357,0.00152207,0.000507357,0.000253678,0.264252204189066,0.00152207,0.000507357,0.001268392,0.000507357,"NL","NL",0,6,2,0.333333333333333
"191","Fall 2019",1284,3204,3,NA,5.545454545,NA,1.375,NA,3,NA,0.205973480446258,0.000507357,0.00152207,0.000507357,0.000253678,NA,NA,NA,NA,NA,"NL",NA,0,6,2,0.333333333333333
"192","Fall 2019",1284,5649,3,NA,5.545454545,NA,1.375,NA,3,NA,0.205973480446258,0.000507357,0.00152207,0.000507357,0.000253678,NA,NA,NA,NA,NA,"NL",NA,0,6,2,0.333333333333333
"193","Fall 2019",1284,8032,3,3.5,5.545454545,4.818181818,1.375,3.125,3,4,0.205973480446258,0.000507357,0.00152207,0.000507357,0.000253678,0.264252204189066,0.001268392,0.00152207,0.000253678,0.000507357,"NL","NL",1,6,2,0.333333333333333
"194","Fall 2019",1290,4553,5,NA,5.818181818,NA,3.25,NA,4.25,NA,-0.392083217024822,0.000507357,0.001268392,0.000253678,0.000761035,NA,NA,NA,NA,NA,"NL",NA,0,5,1,0.2
"195","Fall 2019",1290,3664,5,NA,5.818181818,NA,3.25,NA,4.25,NA,-0.392083217024822,0.000507357,0.001268392,0.000253678,0.000761035,NA,NA,NA,NA,NA,"NL",NA,0,5,1,0.2
"196","Fall 2019",1290,1796,5,7,5.818181818,6.636363636,3.25,4.25,4.25,2.75,-0.392083217024822,0.000507357,0.001268392,0.000253678,0.000761035,1.49673897828146,0.000507357,0.00152207,0.000507357,0.000507357,"NL","L",1,5,1,0.2
"197","Fall 2019",1290,6375,5,NA,5.818181818,NA,3.25,NA,4.25,NA,-0.392083217024822,0.000507357,0.001268392,0.000253678,0.000761035,NA,NA,NA,NA,NA,"NL",NA,0,5,1,0.2
"198","Fall 2019",1290,5467,5,4.5,5.818181818,5.272727273,3.25,2,4.25,4.375,-0.392083217024822,0.000507357,0.001268392,0.000253678,0.000761035,-0.35199118285713,0.000761035,0.001014713,0.000253678,0.000507357,"NL","NL",0,5,1,0.2
"199","Fall 2019",1292,6679,6,5.5,6.545454545,5.545454545,3.375,6,4.125,5.25,1.40208687538842,0.000507357,0.001014713,0,0.000761035,0.264252204189066,0.001268392,0.00152207,0.00152207,0.000761035,"L","NL",1,4,2,0.5
"200","Fall 2019",1292,3132,6,6.5,6.545454545,6.272727273,3.375,2.75,4.125,1.5,1.40208687538842,0.000507357,0.001014713,0,0.000761035,-1.58447795694952,0.00152207,0.00152207,0,0.000253678,"L","NL",0,4,2,0.5
"201","Fall 2019",1292,3981,6,5.5,6.545454545,6.272727273,3.375,2.875,4.125,6.375,1.40208687538842,0.000507357,0.001014713,0,0.000761035,1.49673897828146,0.000761035,0.00152207,0,0.000761035,"L","L",0,4,2,0.5
"202","Fall 2019",1292,1342,6,5.5,6.545454545,6.454545455,3.375,6.125,4.125,4,1.40208687538842,0.000507357,0.001014713,0,0.000761035,0.264252204189066,0.000507357,0.00152207,0.000253678,0.000761035,"L","NL",1,4,2,0.5
"203","Fall 2019",1297,3407,4,NA,3.272727273,NA,3.125,NA,5,NA,2.0001435728595,0,0.000761035,0,0.00152207,NA,NA,NA,NA,NA,"L",NA,0,3,0,0
"204","Fall 2019",1297,5086,4,NA,3.272727273,NA,3.125,NA,5,NA,2.0001435728595,0,0.000761035,0,0.00152207,NA,NA,NA,NA,NA,"L",NA,0,3,0,0
"205","Fall 2019",1297,2240,4,NA,3.272727273,NA,3.125,NA,5,NA,2.0001435728595,0,0.000761035,0,0.00152207,NA,NA,NA,NA,NA,"L",NA,0,3,0,0
"206","Fall 2019",1305,1867,5,5.5,5.272727273,5.818181818,4.25,5.875,5.25,4.5,0.205973480446258,0.000253678,0.001268392,0.000253678,0.000253678,0.264252204189066,0.000253678,0.00152207,0,0.000253678,"NL","NL",0,5,1,0.2
"207","Fall 2019",1305,6657,5,NA,5.272727273,NA,4.25,NA,5.25,NA,0.205973480446258,0.000253678,0.001268392,0.000253678,0.000253678,NA,NA,NA,NA,NA,"NL",NA,0,5,1,0.2
"208","Fall 2019",1305,4557,5,4,5.272727273,5.272727273,4.25,3.375,5.25,4.75,0.205973480446258,0.000253678,0.001268392,0.000253678,0.000253678,0.880495591235262,0.000507357,0.001268392,0,0.000507357,"NL","L",1,5,1,0.2
"209","Fall 2019",1305,2574,5,NA,5.272727273,NA,4.25,NA,5.25,NA,0.205973480446258,0.000253678,0.001268392,0.000253678,0.000253678,NA,NA,NA,NA,NA,"NL",NA,0,5,1,0.2
"210","Fall 2019",1305,7543,5,NA,5.272727273,NA,4.25,NA,5.25,NA,0.205973480446258,0.000253678,0.001268392,0.000253678,0.000253678,NA,NA,NA,NA,NA,"NL",NA,0,5,1,0.2
"211","Fall 2019",1317,4480,3,1.5,5.454545455,3.454545455,3,1.375,3.125,4.5,-0.392083217024822,0.000507357,0.00152207,0.000253678,0.00152207,2.11298236532765,0.000507357,0.000507357,0,0.000507357,"NL","L",1,6,2,0.333333333333333
"212","Fall 2019",1317,1991,3,NA,5.454545455,NA,3,NA,3.125,NA,-0.392083217024822,0.000507357,0.00152207,0.000253678,0.00152207,NA,NA,NA,NA,NA,"NL",NA,0,6,2,0.333333333333333
"213","Fall 2019",1317,2866,3,7,5.454545455,7,3,3.5,3.125,3.75,-0.392083217024822,0.000507357,0.00152207,0.000253678,0.00152207,-0.35199118285713,0.000253678,0.001014713,0,0.001014713,"NL","NL",0,6,2,0.333333333333333
"214","Fall 2019",1317,8294,3,7,5.454545455,6.909090909,3,2.75,3.125,6.375,-0.392083217024822,0.000507357,0.00152207,0.000253678,0.00152207,0.264252204189066,0.001014713,0.00152207,0.002029427,0.000761035,"NL","NL",1,6,2,0.333333333333333
"215","Fall 2019",1317,4354,3,NA,5.454545455,NA,3,NA,3.125,NA,-0.392083217024822,0.000507357,0.00152207,0.000253678,0.00152207,NA,NA,NA,NA,NA,"NL",NA,0,6,2,0.333333333333333
"216","Fall 2019",1317,6118,3,NA,5.454545455,NA,3,NA,3.125,NA,-0.392083217024822,0.000507357,0.00152207,0.000253678,0.00152207,NA,NA,NA,NA,NA,"NL",NA,0,6,2,0.333333333333333
"217","Fall 2019",1320,7640,6,NA,5.727272727,NA,2.875,NA,5.125,NA,0.205973480446258,0.000507357,0.00152207,0,0.001014713,NA,NA,NA,NA,NA,"NL",NA,0,6,2,0.333333333333333
"218","Fall 2019",1320,4662,6,NA,5.727272727,NA,2.875,NA,5.125,NA,0.205973480446258,0.000507357,0.00152207,0,0.001014713,NA,NA,NA,NA,NA,"NL",NA,0,6,2,0.333333333333333
"219","Fall 2019",1320,6336,6,NA,5.727272727,NA,2.875,NA,5.125,NA,0.205973480446258,0.000507357,0.00152207,0,0.001014713,NA,NA,NA,NA,NA,"NL",NA,0,6,2,0.333333333333333
"220","Fall 2019",1320,5669,6,6,5.727272727,5.636363636,2.875,3.875,5.125,4,0.205973480446258,0.000507357,0.00152207,0,0.001014713,0.264252204189066,0.000253678,0.00152207,0,0.000253678,"NL","NL",1,6,2,0.333333333333333
"221","Fall 2019",1320,2167,6,6.5,5.727272727,5.636363636,2.875,2.625,5.125,2.125,0.205973480446258,0.000507357,0.00152207,0,0.001014713,0.264252204189066,0.000507357,0.000507357,0,0.000253678,"NL","NL",1,6,2,0.333333333333333
"222","Fall 2019",1320,2743,6,6.5,5.727272727,6.454545455,2.875,4.125,5.125,6.125,0.205973480446258,0.000507357,0.00152207,0,0.001014713,0.264252204189066,0.000253678,0.000761035,0,0,"NL","NL",0,6,2,0.333333333333333
"223","Fall 2019",1326,1591,3,7,4.818181818,7,2.125,2.75,3.625,4.5,0.804030177917338,0.000507357,0.001014713,0,0.000761035,0.264252204189066,0.001014713,0.00152207,0.001014713,0.001014713,"L","NL",1,4,1,0.25
"224","Fall 2019",1326,4680,3,6,4.818181818,6.454545455,2.125,6.125,3.625,6.25,0.804030177917338,0.000507357,0.001014713,0,0.000761035,-1.58447795694952,0.001014713,0.00152207,0.000761035,0.00152207,"L","NL",0,4,1,0.25
"225","Fall 2019",1326,6713,3,NA,4.818181818,NA,2.125,NA,3.625,NA,0.804030177917338,0.000507357,0.001014713,0,0.000761035,NA,NA,NA,NA,NA,"L",NA,0,4,1,0.25
"226","Fall 2019",1326,3092,3,6,4.818181818,5.909090909,2.125,4.25,3.625,5.125,0.804030177917338,0.000507357,0.001014713,0,0.000761035,0.264252204189066,0.000507357,0.00152207,0.000253678,0.000761035,"L","NL",0,4,1,0.25
"227","Fall 2019",1328,6224,2.5,NA,5.363636364,NA,4.375,NA,2.75,NA,0.804030177917338,0,0.001268392,0,0.000507357,NA,NA,NA,NA,NA,"L",NA,0,5,0,0
"228","Fall 2019",1328,2544,2.5,NA,5.363636364,NA,4.375,NA,2.75,NA,0.804030177917338,0,0.001268392,0,0.000507357,NA,NA,NA,NA,NA,"L",NA,0,5,0,0
"229","Fall 2019",1328,2183,2.5,NA,5.363636364,NA,4.375,NA,2.75,NA,0.804030177917338,0,0.001268392,0,0.000507357,NA,NA,NA,NA,NA,"L",NA,0,5,0,0
"230","Fall 2019",1328,3938,2.5,NA,5.363636364,NA,4.375,NA,2.75,NA,0.804030177917338,0,0.001268392,0,0.000507357,NA,NA,NA,NA,NA,"L",NA,0,5,0,0
"231","Fall 2019",1328,2556,2.5,NA,5.363636364,NA,4.375,NA,2.75,NA,0.804030177917338,0,0.001268392,0,0.000507357,NA,NA,NA,NA,NA,"L",NA,0,5,0,0
"232","Fall 2019",1342,7843,5.5,NA,6.454545455,NA,6.125,NA,4,NA,0.205973480446258,0.000507357,0.00152207,0.000253678,0.000761035,NA,NA,NA,NA,NA,"NL",NA,0,6,1,0.166666666666667
"233","Fall 2019",1342,7736,5.5,NA,6.454545455,NA,6.125,NA,4,NA,0.205973480446258,0.000507357,0.00152207,0.000253678,0.000761035,NA,NA,NA,NA,NA,"NL",NA,0,6,1,0.166666666666667
"234","Fall 2019",1342,6679,5.5,5.5,6.454545455,5.545454545,6.125,6,4,5.25,0.205973480446258,0.000507357,0.00152207,0.000253678,0.000761035,0.264252204189066,0.001268392,0.00152207,0.00152207,0.000761035,"NL","NL",0,6,1,0.166666666666667
"235","Fall 2019",1342,3684,5.5,NA,6.454545455,NA,6.125,NA,4,NA,0.205973480446258,0.000507357,0.00152207,0.000253678,0.000761035,NA,NA,NA,NA,NA,"NL",NA,0,6,1,0.166666666666667
"236","Fall 2019",1342,1292,5.5,6,6.454545455,6.545454545,6.125,3.375,4,4.125,0.205973480446258,0.000507357,0.00152207,0.000253678,0.000761035,1.49673897828146,0.000507357,0.001014713,0,0.000761035,"NL","L",1,6,1,0.166666666666667
"237","Fall 2019",1342,3887,5.5,NA,6.454545455,NA,6.125,NA,4,NA,0.205973480446258,0.000507357,0.00152207,0.000253678,0.000761035,NA,NA,NA,NA,NA,"NL",NA,0,6,1,0.166666666666667
