rank,PID,networkType,nom
16304,8268,covidTalk,5390
16305,8268,emoSuppGive,4262
16306,8268,covidTalk,4262
16307,8268,covidTalk,7215
16308,8268,diffTopics,1051
16309,8268,emoSuppGive,1051
16310,8268,emoSuppRec,1051
16311,6865,diffTopics,2512
16312,6865,emoSuppGive,2512
16313,6865,emoSuppRec,2512
16314,6865,covidTalk,2512
16315,6865,covidTalk,4686
16316,6865,diffTopics,5480
16317,6865,emoSuppGive,5480
16318,6865,emoSuppRec,5480
16319,6865,covidTalk,5480
16320,6865,diffTopics,4858
16321,6865,emoSuppGive,4858
16322,6865,emoSuppRec,4858
16323,6865,covidTalk,4858
16324,6865,diffTopics,1282
16325,6865,emoSuppRec,1282
16326,6865,covidTalk,1282
16327,6865,emoSuppGive,4392
16328,6865,studyWith,4392
16329,6865,covidTalk,4392
16330,6865,emoSuppGive,1539
16331,6865,emoSuppRec,1539
16332,6865,studyWith,1539
16333,6865,covidTalk,1539
16334,7051,diffTopics,1700
16335,7051,emoSuppGive,1700
16336,7051,emoSuppRec,1700
16337,7051,studyWith,1700
16338,7051,covidTalk,1700
16339,7051,diffTopics,5870
16340,7051,studyWith,5870
16341,7051,covidTalk,5870
16342,7051,studyWith,6259
16343,7051,studyWith,2679
16344,7051,diffTopics,3511
16345,7051,emoSuppGive,3511
16346,7051,studyWith,3511
16347,3378,diffTopics,7967
16348,3378,emoSuppGive,7967
16349,3378,emoSuppRec,7967
16350,3378,studyWith,7967
16351,3378,covidTalk,7967
16352,3378,studyWith,1897
16353,3378,covidTalk,1897
16354,3378,diffTopics,1262
16355,3378,emoSuppGive,1262
16356,3378,emoSuppRec,1262
16357,3378,studyWith,1262
16358,3378,covidTalk,1262
16359,3378,emoSuppGive,2741
16360,3378,emoSuppRec,2741
16361,3378,covidTalk,2741
16362,3378,covidTalk,6170
16363,3378,diffTopics,3640
16364,3378,emoSuppGive,3640
16365,3378,emoSuppRec,3640
16366,3378,covidTalk,3640
16367,3378,emoSuppGive,7172
16368,3378,covidTalk,7172
16369,5662,diffTopics,6113
16370,5662,emoSuppRec,6113
16371,5662,studyWith,6113
16372,5662,covidTalk,6113
16373,5662,diffTopics,3663
16374,5662,emoSuppGive,3663
16375,5662,emoSuppRec,3663
16376,5662,studyWith,3663
16377,5662,covidTalk,3663
16378,5662,diffTopics,1276
16379,5662,emoSuppGive,1276
16380,5662,emoSuppRec,1276
16381,5662,studyWith,1276
16382,5662,covidTalk,1276
16383,5662,diffTopics,6619
16384,5662,emoSuppGive,6619
16385,5662,studyWith,6619
16386,5662,diffTopics,3655
16387,5662,emoSuppGive,3655
16388,5662,studyWith,3655
16389,5662,covidTalk,3655
16390,5662,diffTopics,1486
16391,5662,studyWith,1486
16392,5662,covidTalk,1486
16393,4901,diffTopics,1815
16394,4901,emoSuppGive,1815
16395,4901,emoSuppRec,1815
16396,4901,studyWith,1815
16397,4901,covidTalk,1815
16398,4901,studyWith,5868
16399,4901,covidTalk,5868
16400,3140,diffTopics,8222
16401,3140,emoSuppGive,8222
16402,3140,emoSuppRec,8222
16403,3140,covidTalk,8222
16404,3140,covidTalk,6132
16405,3140,covidTalk,3139
16406,3140,covidTalk,6317
16407,8143,covidTalk,1689
16408,8143,diffTopics,6432
16409,8143,emoSuppRec,6432
16410,8143,covidTalk,6432
16411,1779,diffTopics,2313
16412,1779,emoSuppGive,2313
16413,1779,emoSuppRec,2313
16414,1779,studyWith,2313
16415,1779,covidTalk,2313
16416,1779,diffTopics,1503
16417,1779,emoSuppGive,1503
16418,1779,emoSuppRec,1503
16419,1779,studyWith,1503
16420,1779,diffTopics,5815
16421,1779,emoSuppGive,5815
16422,1779,emoSuppRec,5815
16423,1779,studyWith,5815
16424,1779,covidTalk,5815
16425,1779,diffTopics,4260
16426,1779,emoSuppGive,4260
16427,1779,emoSuppRec,4260
16428,1779,diffTopics,5920
16429,1779,emoSuppGive,5920
16430,1779,emoSuppRec,5920
16431,1779,diffTopics,5271
16432,1779,emoSuppRec,5271
16433,1779,covidTalk,5271
16434,1779,diffTopics,8220
16435,1779,emoSuppGive,8220
16436,1779,emoSuppRec,8220
16437,1779,covidTalk,8220
16438,1779,diffTopics,3693
16439,1779,emoSuppRec,3693
16440,1779,covidTalk,3693
16441,1779,diffTopics,3267
16442,1779,emoSuppRec,3267
16443,1779,covidTalk,3267
16444,3403,diffTopics,4294
16445,3403,emoSuppGive,4294
16446,3403,emoSuppRec,4294
16447,3403,studyWith,4294
16448,3403,covidTalk,4294
16449,3403,diffTopics,8151
16450,3403,emoSuppGive,8151
16451,3403,emoSuppRec,8151
16452,3403,studyWith,8151
16453,3403,covidTalk,8151
16454,3403,diffTopics,7574
16455,3403,emoSuppGive,7574
16456,3403,studyWith,7574
16457,3403,covidTalk,7574
16458,3403,diffTopics,6784
16459,3403,emoSuppGive,6784
16460,3403,studyWith,6784
16461,3403,covidTalk,6784
16462,3403,diffTopics,1104
16463,3403,emoSuppGive,1104
16464,3403,studyWith,1104
16465,3403,covidTalk,1104
16466,3403,diffTopics,7527
16467,3403,studyWith,7527
16468,3403,diffTopics,7851
16469,3403,emoSuppRec,7851
16470,3403,diffTopics,6949
16471,3403,emoSuppGive,6949
16472,3403,emoSuppRec,6949
16473,3403,covidTalk,6949
16474,3403,diffTopics,7794
16475,3403,emoSuppGive,7794
16476,3403,emoSuppRec,7794
16477,3403,studyWith,7794
16478,3403,covidTalk,7794
16479,3403,diffTopics,2371
16480,3403,emoSuppGive,2371
16481,1333,diffTopics,6223
16482,1333,emoSuppGive,6223
16483,1333,emoSuppRec,6223
16484,1333,studyWith,6223
16485,1333,covidTalk,6223
16486,1333,diffTopics,3182
16487,1333,emoSuppGive,3182
16488,1333,emoSuppRec,3182
16489,1333,covidTalk,3182
16490,1333,diffTopics,7544
16491,1333,emoSuppGive,7544
16492,1333,emoSuppRec,7544
16493,6223,diffTopics,1333
16494,6223,emoSuppGive,1333
16495,6223,emoSuppRec,1333
16496,6223,studyWith,1333
16497,6223,covidTalk,1333
16498,6223,diffTopics,4120
16499,6223,emoSuppRec,4120
16500,6223,covidTalk,4120
16501,6223,diffTopics,4793
16502,6223,emoSuppGive,4793
16503,6223,emoSuppRec,4793
16504,6223,covidTalk,4793
16505,6223,covidTalk,4229
16506,6223,studyWith,5532
16507,6223,covidTalk,5532
16508,6223,diffTopics,2001
16509,6223,emoSuppGive,2001
16510,6223,emoSuppRec,2001
16511,6223,covidTalk,2001
16512,6223,covidTalk,7984
16513,6223,studyWith,5405
16514,6223,covidTalk,5405
16515,6223,studyWith,3984
16516,6223,covidTalk,3984
16517,5674,diffTopics,5708
16518,5674,emoSuppGive,5708
16519,5674,emoSuppRec,5708
16520,5674,covidTalk,5708
16521,5674,diffTopics,7307
16522,5674,emoSuppGive,7307
16523,5674,emoSuppRec,7307
16524,5674,covidTalk,7307
16525,5674,diffTopics,5445
16526,5674,covidTalk,5445
16527,5674,emoSuppGive,7152
16528,5674,emoSuppRec,7152
16529,5674,covidTalk,7152
16530,6782,diffTopics,7649
16531,6782,emoSuppGive,7649
16532,6782,emoSuppRec,7649
16533,6782,studyWith,7649
16534,6782,covidTalk,7649
16535,6782,diffTopics,5602
16536,6782,emoSuppGive,5602
16537,6782,emoSuppRec,5602
16538,6782,covidTalk,5602
16539,2739,diffTopics,6927
16540,2739,covidTalk,6927
16541,4628,diffTopics,2481
16542,4628,emoSuppGive,2481
16543,4628,emoSuppRec,2481
16544,4628,covidTalk,2481
16545,6357,diffTopics,5288
16546,6357,emoSuppGive,5288
16547,6357,emoSuppRec,5288
16548,6357,studyWith,5288
16549,6357,covidTalk,5288
16550,6357,diffTopics,6036
16551,6357,studyWith,6036
16552,6357,covidTalk,6036
16553,6357,covidTalk,1950
16554,6357,covidTalk,5759
16555,6357,studyWith,2304
16556,6357,covidTalk,2304
16557,5203,diffTopics,3512
16558,5203,emoSuppGive,3512
16559,5203,emoSuppRec,3512
16560,5203,studyWith,3512
16561,5203,covidTalk,3512
16562,5203,diffTopics,4725
16563,5203,emoSuppGive,4725
16564,5203,emoSuppRec,4725
16565,5203,covidTalk,4725
16566,5203,diffTopics,1231
16567,5203,emoSuppGive,1231
16568,5203,emoSuppRec,1231
16569,5203,studyWith,1231
16570,5203,covidTalk,1231
16571,5203,diffTopics,5723
16572,5203,emoSuppGive,5723
16573,5203,emoSuppRec,5723
16574,5203,covidTalk,5723
16575,5203,diffTopics,6369
16576,5203,emoSuppRec,6369
16577,5203,covidTalk,6369
16578,5203,diffTopics,5851
16579,5203,emoSuppGive,5851
16580,5203,emoSuppRec,5851
16581,5203,covidTalk,5851
16582,5203,diffTopics,7795
16583,5203,emoSuppRec,7795
16584,5203,covidTalk,7795
16585,5203,covidTalk,3808
16586,5203,diffTopics,6209
16587,5203,emoSuppGive,6209
16588,5203,emoSuppRec,6209
16589,5203,covidTalk,6209
16590,5203,diffTopics,3261
16591,5203,emoSuppRec,3261
16592,5203,covidTalk,3261
16593,5288,diffTopics,6357
16594,5288,emoSuppGive,6357
16595,5288,emoSuppRec,6357
16596,5288,studyWith,6357
16597,5288,covidTalk,6357
16598,5288,diffTopics,2304
16599,5288,covidTalk,2304
16600,5288,studyWith,5827
16601,5288,covidTalk,5753
16602,6252,studyWith,4302
16603,6252,covidTalk,4302
16604,6252,studyWith,2493
16605,6252,covidTalk,2493
16606,6252,studyWith,2945
16607,6252,covidTalk,2945
16608,6252,studyWith,1221
16609,6252,covidTalk,1221
16610,6252,covidTalk,6617
16611,6252,studyWith,5697
16612,6252,covidTalk,5697
16613,6252,studyWith,2895
16614,6252,covidTalk,2895
16615,6252,studyWith,1728
16616,6252,covidTalk,1728
16617,6252,studyWith,2349
16618,6252,covidTalk,2349
16619,6252,covidTalk,2298
16620,4993,diffTopics,7298
16621,4993,emoSuppGive,7298
16622,4993,emoSuppRec,7298
16623,4993,studyWith,7298
16624,4993,covidTalk,7298
16625,4993,diffTopics,7816
16626,4993,emoSuppGive,7816
16627,4993,emoSuppRec,7816
16628,4993,studyWith,7816
16629,4993,covidTalk,7816
16630,4993,diffTopics,5645
16631,4993,covidTalk,5645
16632,4993,diffTopics,3771
16633,4993,emoSuppGive,3771
16634,4993,studyWith,3771
16635,4993,covidTalk,3771
16636,4993,diffTopics,2406
16637,4993,studyWith,2406
16638,4993,covidTalk,2406
16639,4993,diffTopics,4929
16640,4993,studyWith,4929
16641,4993,covidTalk,4929
16642,4993,diffTopics,2063
16643,4993,covidTalk,2063
16644,4993,diffTopics,4448
16645,4993,studyWith,4448
16646,4993,covidTalk,4448
16647,4993,diffTopics,2731
16648,4993,studyWith,2731
16649,4993,covidTalk,2731
16650,4993,diffTopics,2454
16651,4993,covidTalk,2454
16652,7334,diffTopics,3565
16653,7334,emoSuppGive,3565
16654,7334,emoSuppRec,3565
16655,7334,studyWith,3565
16656,7334,covidTalk,3565
16657,7334,diffTopics,4210
16658,7334,studyWith,4210
16659,7334,covidTalk,4210
16660,7334,diffTopics,1589
16661,7334,emoSuppGive,1589
16662,7334,emoSuppRec,1589
16663,7334,studyWith,1589
16664,7334,covidTalk,1589
16665,7334,diffTopics,7730
16666,7334,emoSuppRec,7730
16667,7334,studyWith,7730
16668,7334,covidTalk,7730
16669,7334,covidTalk,2412
16670,7334,covidTalk,7970
16671,7334,emoSuppGive,7727
16672,7334,covidTalk,7727
16673,7334,diffTopics,3942
16674,7334,emoSuppGive,3942
16675,7334,studyWith,3942
16676,7334,covidTalk,3942
16677,5413,diffTopics,3051
16678,5413,studyWith,3051
16679,5413,covidTalk,3051
16680,5413,diffTopics,7947
16681,5413,covidTalk,7947
16682,4491,emoSuppGive,2609
16683,4491,emoSuppRec,2609
16684,4491,covidTalk,2609
16685,4491,covidTalk,2780
16686,4811,diffTopics,4168
16687,4811,emoSuppGive,4168
16688,4811,emoSuppRec,4168
16689,4811,studyWith,4168
16690,4811,covidTalk,4168
16691,4811,diffTopics,5763
16692,4811,emoSuppGive,5763
16693,4811,emoSuppRec,5763
16694,4811,studyWith,5763
16695,4811,covidTalk,5763
16696,4811,diffTopics,5483
16697,4811,emoSuppGive,5483
16698,4811,emoSuppRec,5483
16699,4811,studyWith,5483
16700,4811,covidTalk,5483
16701,4811,diffTopics,8055
16702,4811,emoSuppGive,8055
16703,4811,emoSuppRec,8055
16704,4811,studyWith,8055
16705,4811,covidTalk,8055
16706,4811,diffTopics,2288
16707,4811,emoSuppGive,2288
16708,4811,emoSuppRec,2288
16709,4811,studyWith,2288
16710,4811,covidTalk,2288
16711,4811,diffTopics,5977
16712,4811,emoSuppGive,5977
16713,4811,emoSuppRec,5977
16714,4811,studyWith,5977
16715,4811,covidTalk,5977
16716,4811,diffTopics,7095
16717,4811,emoSuppGive,7095
16718,4811,emoSuppRec,7095
16719,4811,covidTalk,7095
16720,4811,covidTalk,6190
16721,4811,covidTalk,1405
16722,4811,emoSuppRec,3002
16723,4811,studyWith,3002
16724,4811,covidTalk,3002
16725,5286,covidTalk,5979
16726,5286,diffTopics,2942
16727,5286,emoSuppRec,2942
16728,5286,covidTalk,2942
16729,5286,diffTopics,7088
16730,5286,emoSuppRec,7088
16731,5286,covidTalk,7088
16732,5286,diffTopics,7083
16733,5286,emoSuppRec,7083
16734,5286,covidTalk,7083
16735,5286,emoSuppRec,4903
16736,5286,covidTalk,4903
16737,5286,diffTopics,6830
16738,5286,emoSuppRec,6830
16739,5286,covidTalk,6830
16740,5286,diffTopics,6255
16741,5286,emoSuppRec,6255
16742,5286,covidTalk,6255
16743,5286,diffTopics,3633
16744,5286,emoSuppRec,3633
16745,5286,covidTalk,3633
16746,5286,emoSuppRec,3089
16747,5286,studyWith,3089
16748,5286,covidTalk,3089
16749,5286,diffTopics,2759
16750,5286,emoSuppRec,2759
16751,5286,covidTalk,2759
16752,3663,emoSuppGive,5662
16753,3663,emoSuppRec,5662
16754,3663,studyWith,5662
16755,3663,emoSuppRec,7397
16756,3663,emoSuppGive,3045
16757,3663,emoSuppRec,3045
16758,3663,studyWith,3045
16759,6140,diffTopics,3916
16760,6140,covidTalk,3916
16761,6140,diffTopics,1732
16762,6140,emoSuppGive,1732
16763,6140,emoSuppRec,1732
16764,6140,studyWith,1732
16765,6140,covidTalk,1732
16766,6140,studyWith,8309
16767,6140,covidTalk,8309
16768,6140,diffTopics,5303
16769,6140,emoSuppGive,5303
16770,6140,emoSuppRec,5303
16771,6140,studyWith,5303
16772,6140,covidTalk,5303
16773,6140,diffTopics,5772
16774,6140,emoSuppGive,5772
16775,6140,emoSuppRec,5772
16776,6140,covidTalk,5772
16777,6140,diffTopics,3727
16778,6140,emoSuppRec,3727
16779,6140,studyWith,3727
16780,6140,covidTalk,3727
16781,6140,covidTalk,1079
16782,6140,diffTopics,2462
16783,6140,emoSuppGive,2462
16784,6140,studyWith,2462
16785,6140,studyWith,2559
16786,6140,covidTalk,2559
16787,6140,studyWith,1565
16788,6140,covidTalk,1565
16789,2095,covidTalk,2585
16790,2095,covidTalk,4473
16791,2095,covidTalk,5430
16792,2095,studyWith,6378
16793,2095,covidTalk,6378
16794,4638,diffTopics,7075
16795,4638,emoSuppRec,7075
16796,4638,studyWith,7075
16797,4638,covidTalk,7075
16798,4638,diffTopics,4107
16799,4638,emoSuppGive,4107
16800,4638,emoSuppRec,4107
16801,4638,studyWith,4107
16802,4638,covidTalk,4107
16803,4638,diffTopics,2018
16804,4638,emoSuppGive,2018
16805,4638,emoSuppRec,2018
16806,4638,studyWith,2018
16807,4638,covidTalk,2018
16808,4638,studyWith,5820
16809,4638,diffTopics,7655
16810,4638,emoSuppRec,7655
16811,4638,studyWith,7655
16812,4638,diffTopics,2317
16813,4638,emoSuppRec,2317
16814,4638,studyWith,2317
16815,4638,studyWith,6828
16816,4638,emoSuppGive,6376
16817,4638,studyWith,6376
16818,4638,covidTalk,6376
16819,5612,emoSuppGive,4082
16820,5612,covidTalk,4082
16821,7800,diffTopics,6992
16822,7800,emoSuppRec,6992
16823,7800,studyWith,6992
16824,3739,diffTopics,3972
16825,3739,emoSuppGive,3972
16826,3739,emoSuppRec,3972
16827,3739,studyWith,3972
16828,3739,covidTalk,3972
16829,3739,diffTopics,7212
16830,3739,emoSuppGive,7212
16831,3739,emoSuppRec,7212
16832,3739,covidTalk,7212
16833,3739,diffTopics,7937
16834,3739,emoSuppGive,7937
16835,3739,emoSuppRec,7937
16836,3739,covidTalk,7937
16837,3739,covidTalk,5508
16838,3739,emoSuppGive,3195
16839,3739,covidTalk,3195
16840,3739,diffTopics,3964
16841,3739,emoSuppGive,3964
16842,3739,emoSuppRec,3964
16843,3739,studyWith,3964
16844,3739,covidTalk,3964
16845,3739,diffTopics,8141
16846,3739,emoSuppGive,8141
16847,3739,emoSuppRec,8141
16848,3739,studyWith,8141
16849,3739,covidTalk,8141
16850,2284,studyWith,7600
16851,2284,covidTalk,7600
16852,2284,studyWith,1720
16853,2284,covidTalk,1720
16854,2284,studyWith,5554
16855,2284,covidTalk,5554
16856,2284,studyWith,8023
16857,2284,covidTalk,8023
16858,2284,studyWith,3604
16859,2284,covidTalk,3604
16860,2284,studyWith,7838
16861,2284,covidTalk,7838
16862,2284,covidTalk,5738
16863,2284,studyWith,6678
16864,2284,covidTalk,6678
16865,2284,studyWith,2110
16866,2284,covidTalk,2110
16867,1486,diffTopics,4229
16868,1486,emoSuppGive,4229
16869,1486,emoSuppRec,4229
16870,1486,covidTalk,4229
16871,1486,studyWith,5662
16872,1486,covidTalk,5662
16873,1486,emoSuppGive,6254
16874,1486,emoSuppRec,6254
16875,1486,covidTalk,6254
16876,1486,diffTopics,5117
16877,1486,emoSuppRec,5117
16878,1486,studyWith,5117
16879,1486,covidTalk,5117
16880,1486,emoSuppRec,6426
16881,1486,covidTalk,6426
16882,1486,studyWith,6603
16883,1376,diffTopics,6349
16884,1376,emoSuppRec,6349
16885,1376,covidTalk,6349
16886,1376,covidTalk,1953
16887,1376,covidTalk,5058
16888,1376,covidTalk,1422
16889,1376,covidTalk,7659
16890,1376,covidTalk,1122
16891,1376,studyWith,7085
16892,5047,diffTopics,2225
16893,5047,emoSuppGive,2225
16894,5047,emoSuppRec,2225
16895,5047,studyWith,2225
16896,5047,covidTalk,2225
16897,5047,diffTopics,7223
16898,5047,emoSuppGive,7223
16899,5047,emoSuppRec,7223
16900,5047,studyWith,7223
16901,5047,covidTalk,7223
16902,5047,diffTopics,5230
16903,5047,emoSuppGive,5230
16904,5047,emoSuppRec,5230
16905,5047,studyWith,5230
16906,5047,covidTalk,5230
16907,5047,emoSuppRec,2710
16908,5047,studyWith,2710
16909,5047,covidTalk,2710
16910,6970,diffTopics,4405
16911,6970,emoSuppGive,4405
16912,6970,emoSuppRec,4405
16913,6970,studyWith,4405
16914,6970,covidTalk,4405
16915,6970,studyWith,5417
16916,6970,covidTalk,5417
16917,6970,studyWith,4576
16918,6970,covidTalk,4576
16919,2959,diffTopics,6722
16920,2959,emoSuppGive,6722
16921,2959,emoSuppRec,6722
16922,2959,studyWith,6722
16923,2959,covidTalk,6722
16924,2959,diffTopics,4780
16925,2959,covidTalk,4780
16926,2959,diffTopics,6598
16927,2959,covidTalk,6598
16928,3764,diffTopics,2194
16929,3764,emoSuppGive,2194
16930,3764,emoSuppRec,2194
16931,3764,studyWith,2194
16932,3764,covidTalk,2194
16933,3764,diffTopics,6278
16934,3764,emoSuppGive,6278
16935,3764,emoSuppRec,6278
16936,3764,studyWith,6278
16937,3764,covidTalk,6278
16938,3764,diffTopics,5322
16939,3764,emoSuppGive,5322
16940,3764,emoSuppRec,5322
16941,3764,covidTalk,5322
16942,3764,diffTopics,4922
16943,3764,emoSuppGive,4922
16944,3764,emoSuppRec,4922
16945,3764,covidTalk,4922
16946,8023,diffTopics,3604
16947,8023,emoSuppGive,3604
16948,8023,emoSuppRec,3604
16949,8023,studyWith,3604
16950,8023,covidTalk,3604
16951,8023,diffTopics,2284
16952,8023,emoSuppGive,2284
16953,8023,studyWith,2284
16954,8023,covidTalk,2284
16955,8023,diffTopics,7816
16956,8023,emoSuppRec,7816
16957,8023,covidTalk,7816
16958,8023,emoSuppGive,6277
16959,8023,studyWith,6277
16960,8023,diffTopics,4993
16961,8023,emoSuppGive,4993
16962,8023,emoSuppRec,4993
16963,8023,covidTalk,4993
16964,8023,diffTopics,5437
16965,8023,emoSuppRec,5437
16966,8023,covidTalk,5437
16967,8023,covidTalk,1409
16968,8023,covidTalk,5645
16969,7396,diffTopics,3654
16970,7396,emoSuppGive,3654
16971,7396,emoSuppRec,3654
16972,7396,studyWith,3654
16973,7396,covidTalk,3654
16974,7396,diffTopics,5850
16975,7396,emoSuppGive,5850
16976,7396,emoSuppRec,5850
16977,7396,studyWith,5850
16978,7396,covidTalk,5850
16979,7396,diffTopics,3965
16980,7396,emoSuppGive,3965
16981,7396,emoSuppRec,3965
16982,7396,studyWith,3965
16983,7396,covidTalk,3965
16984,7396,diffTopics,4571
16985,7396,emoSuppGive,4571
16986,7396,emoSuppRec,4571
16987,7396,studyWith,4571
16988,7396,covidTalk,4571
16989,7396,diffTopics,5411
16990,7396,emoSuppGive,5411
16991,7396,emoSuppRec,5411
16992,7396,studyWith,5411
16993,7396,covidTalk,5411
16994,7396,diffTopics,3166
16995,7396,emoSuppGive,3166
16996,7396,emoSuppRec,3166
16997,7396,covidTalk,3166
16998,7396,diffTopics,3864
16999,7396,emoSuppGive,3864
17000,7396,emoSuppRec,3864
17001,7396,studyWith,3864
17002,7396,covidTalk,3864
17003,7396,diffTopics,8119
17004,7396,emoSuppGive,8119
17005,7396,emoSuppRec,8119
17006,7396,covidTalk,8119
17007,7396,diffTopics,3776
17008,7396,emoSuppGive,3776
17009,7396,emoSuppRec,3776
17010,7396,covidTalk,3776
17011,7396,diffTopics,1165
17012,7396,emoSuppGive,1165
17013,7396,emoSuppRec,1165
17014,7396,covidTalk,1165
17015,2969,diffTopics,5535
17016,2969,emoSuppRec,5535
17017,2969,covidTalk,5535
17018,2969,diffTopics,7635
17019,2969,emoSuppGive,7635
17020,2969,emoSuppRec,7635
17021,2969,covidTalk,7635
17022,2969,diffTopics,1087
17023,2969,emoSuppRec,1087
17024,2969,covidTalk,1087
17025,2969,studyWith,1549
17026,2969,covidTalk,1549
17027,2969,emoSuppGive,2583
17028,2969,covidTalk,2583
17029,2969,covidTalk,3780
17030,2969,studyWith,7578
17031,2969,covidTalk,7578
17032,3777,studyWith,6364
17033,3777,diffTopics,6863
17034,3777,emoSuppGive,6863
17035,3777,covidTalk,6863
17036,3777,diffTopics,2214
17037,3777,emoSuppGive,2214
17038,3777,emoSuppRec,2214
17039,3777,covidTalk,2214
17040,3777,covidTalk,3382
17041,3777,diffTopics,2900
17042,3777,emoSuppRec,2900
17043,3777,covidTalk,2900
17044,3777,covidTalk,7619
17045,5558,diffTopics,4686
17046,5558,emoSuppGive,4686
17047,5558,emoSuppRec,4686
17048,5558,studyWith,4686
17049,5558,covidTalk,4686
17050,5558,diffTopics,1038
17051,5558,emoSuppGive,1038
17052,5558,emoSuppRec,1038
17053,5558,studyWith,1038
17054,5558,covidTalk,1038
17055,5558,diffTopics,5513
17056,5558,emoSuppGive,5513
17057,5558,emoSuppRec,5513
17058,5558,covidTalk,5513
17059,5558,diffTopics,6396
17060,5558,emoSuppGive,6396
17061,5558,emoSuppRec,6396
17062,5558,covidTalk,6396
17063,2064,diffTopics,3062
17064,2064,emoSuppGive,3062
17065,2064,emoSuppRec,3062
17066,2064,covidTalk,3062
17067,2064,diffTopics,8236
17068,2064,emoSuppGive,8236
17069,2064,emoSuppRec,8236
17070,2064,covidTalk,8236
17071,2064,diffTopics,2007
17072,2064,emoSuppGive,2007
17073,2064,emoSuppRec,2007
17074,2064,covidTalk,2007
17075,2064,diffTopics,2877
17076,2064,emoSuppGive,2877
17077,2064,emoSuppRec,2877
17078,2064,covidTalk,2877
17079,2064,diffTopics,1410
17080,2064,emoSuppGive,1410
17081,2064,emoSuppRec,1410
17082,2064,studyWith,1410
17083,2064,covidTalk,1410
17084,2064,diffTopics,4073
17085,2064,emoSuppRec,4073
17086,2064,studyWith,4073
17087,2064,covidTalk,4073
17088,1440,diffTopics,2523
17089,1440,emoSuppGive,2523
17090,1440,emoSuppRec,2523
17091,1440,diffTopics,7172
17092,1440,emoSuppGive,7172
